"grid_id","total_species","type1_freq","type2_freq","type3_freq","type4_freq","type5_freq","type6_freq"
7421,5,0.4,0.2,0,0.2,0,0.2
7422,5,0.4,0.2,0,0.2,0,0.2
7423,5,0.4,0.2,0.2,0.2,0,0
7424,2,0.5,0,0,0,0,0.5
7527,1,1,0,0,0,0,0
7528,1,1,0,0,0,0,0
7529,1,1,0,0,0,0,0
7541,1,0,0,1,0,0,0
7551,1,0,0,1,0,0,0
7560,1,0,0,1,0,0,0
7566,1,0,0,1,0,0,0
7567,2,0,0.5,0.5,0,0,0
7569,1,0,0,1,0,0,0
7570,3,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0
7571,3,0.333333333333333,0,0.666666666666667,0,0,0
7572,3,0.333333333333333,0,0.666666666666667,0,0,0
7574,1,0,0,1,0,0,0
7575,1,0,0,1,0,0,0
7744,1,0,0,0,1,0,0
7772,1,0,0,0,1,0,0
7774,4,0.25,0,0,0.75,0,0
7775,2,0,0,0,0.5,0,0.5
7776,1,0,0,0,1,0,0
7780,1,0,0,0,0,1,0
7782,1,0,0,0,0,0,1
7783,2,0,0,0,0,1,0
7784,2,0,0,0,0,0.5,0.5
7785,1,1,0,0,0,0,0
7787,2,0,0,0,0,1,0
7788,5,0.2,0,0,0,0.8,0
7792,1,0,0,1,0,0,0
7795,2,0.5,0,0,0,0.5,0
7796,1,1,0,0,0,0,0
7797,1,1,0,0,0,0,0
7801,1,0,0,1,0,0,0
7802,1,0,0,1,0,0,0
7803,6,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,0.333333333333333,0
7804,10,0.3,0.1,0.1,0.1,0.3,0.1
7806,2,0,0,0,0.5,0.5,0
7816,3,0.666666666666667,0,0,0.333333333333333,0,0
7817,5,0.4,0.2,0,0.2,0,0.2
7920,2,0.5,0,0.5,0,0,0
7921,1,1,0,0,0,0,0
7947,1,0,0,1,0,0,0
7949,1,0,0,1,0,0,0
7953,1,0,0,1,0,0,0
7957,2,0,0,1,0,0,0
7962,1,0,0,1,0,0,0
7963,1,0,1,0,0,0,0
7964,3,0,0.333333333333333,0.666666666666667,0,0,0
7965,3,0.333333333333333,0,0.666666666666667,0,0,0
7966,3,0.333333333333333,0,0.666666666666667,0,0,0
7967,2,0,0,1,0,0,0
7969,2,0,0,1,0,0,0
7970,2,0,0,1,0,0,0
8165,1,0,0,0,1,0,0
8168,2,0,0,0,0.5,0.5,0
8177,7,0.142857142857143,0.142857142857143,0,0.142857142857143,0.428571428571429,0.142857142857143
8178,2,0,0,0,1,0,0
8181,4,0,0,0,0.25,0.75,0
8188,2,0.5,0,0,0,0.5,0
8194,1,0,0,1,0,0,0
8195,6,0.166666666666667,0,0.166666666666667,0.166666666666667,0.5,0
8196,7,0.285714285714286,0,0.142857142857143,0.142857142857143,0.428571428571429,0
8197,5,0.6,0,0,0.2,0.2,0
8209,4,0.5,0.25,0,0.25,0,0
8210,5,0.4,0.2,0.2,0.2,0,0
8211,1,0,0,1,0,0,0
8310,1,0,0,1,0,0,0
8312,1,1,0,0,0,0,0
8313,2,0.5,0,0.5,0,0,0
8344,1,0,0,1,0,0,0
8349,1,0,0,1,0,0,0
8350,2,0,0,1,0,0,0
8351,2,0,0,1,0,0,0
8352,1,0,0,1,0,0,0
8353,2,0,0,1,0,0,0
8355,1,0,0,1,0,0,0
8357,3,0,0.333333333333333,0.666666666666667,0,0,0
8358,3,0.333333333333333,0,0.666666666666667,0,0,0
8359,2,0.5,0,0.5,0,0,0
8360,2,0.5,0,0.5,0,0,0
8361,1,0,0,1,0,0,0
8362,2,0,0,1,0,0,0
8363,2,0,0,1,0,0,0
8498,2,0,0,0,0.5,0,0.5
8523,2,0.5,0,0,0,0,0.5
8525,1,0,0,0,0,1,0
8526,1,1,0,0,0,0,0
8557,3,0,0,0,0.666666666666667,0,0.333333333333333
8558,1,0,0,0,1,0,0
8559,2,0,0,0,1,0,0
8560,2,0,0,0,0.5,0,0.5
8564,3,0,0,0,0.666666666666667,0,0.333333333333333
8568,1,0,0,0,0,1,0
8570,2,0,0,0,0,0.5,0.5
8571,5,0,0,0,0.2,0.6,0.2
8572,5,0,0.2,0,0.2,0.6,0
8573,3,0,0,0,0.333333333333333,0.666666666666667,0
8574,1,0,0,0,0,1,0
8587,1,0,1,0,0,0,0
8588,5,0.2,0,0.2,0.2,0.4,0
8589,3,0.333333333333333,0.333333333333333,0,0,0.333333333333333,0
8602,2,1,0,0,0,0,0
8603,4,0.5,0.25,0,0.25,0,0
8604,3,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0
8704,2,0.5,0,0.5,0,0,0
8705,2,0.5,0,0.5,0,0,0
8706,1,1,0,0,0,0,0
8736,1,0,0,1,0,0,0
8740,1,0,0,1,0,0,0
8741,1,0,0,1,0,0,0
8742,1,0,0,1,0,0,0
8743,1,0,0,1,0,0,0
8745,2,0,0,1,0,0,0
8746,2,0,0,1,0,0,0
8748,1,0,0,1,0,0,0
8749,1,0,0,1,0,0,0
8750,1,0,0,1,0,0,0
8751,2,0,0,1,0,0,0
8752,2,0.5,0,0.5,0,0,0
8753,3,0.333333333333333,0,0.666666666666667,0,0,0
8754,1,0,0,1,0,0,0
8755,2,0,0,1,0,0,0
8756,2,0,0,1,0,0,0
8757,2,0,0,1,0,0,0
8838,1,0,0,0,1,0,0
8882,1,0,0,0,1,0,0
8883,1,0,0,0,1,0,0
8890,2,0,0,0,0.5,0,0.5
8891,2,0,0,0,0.5,0,0.5
8892,1,0,0,0,1,0,0
8916,1,0,0,0,0,0,1
8919,1,0,0,0,0,1,0
8921,1,0,0,0,1,0,0
8965,2,0,0,0,0.5,0.5,0
8966,3,0,0,0,0.333333333333333,0.666666666666667,0
8967,10,0.1,0,0.1,0.1,0.6,0.1
8968,5,0,0,0,0.2,0.8,0
8969,2,0.5,0,0,0,0.5,0
8972,4,0.25,0,0.25,0.25,0.25,0
8976,2,0.5,0.5,0,0,0,0
8996,4,0.5,0,0,0.25,0,0.25
8997,5,0.4,0.2,0.2,0.2,0,0
8998,1,0,0,0,1,0,0
9094,1,0,0,1,0,0,0
9096,2,0.5,0,0.5,0,0,0
9097,2,0.5,0,0.5,0,0,0
9098,2,0.5,0,0.5,0,0,0
9114,1,0,0,1,0,0,0
9128,1,0,0,1,0,0,0
9129,1,0,0,1,0,0,0
9135,1,0,0,1,0,0,0
9136,1,0,0,1,0,0,0
9137,1,0,0,1,0,0,0
9138,1,0,0,1,0,0,0
9140,1,0,0,1,0,0,0
9141,1,0,0,1,0,0,0
9142,1,0,0,1,0,0,0
9143,2,0,0,1,0,0,0
9144,2,0,0,1,0,0,0
9145,2,0,0,1,0,0,0
9146,3,0.333333333333333,0,0.666666666666667,0,0,0
9147,2,0,0,1,0,0,0
9148,2,0,0,1,0,0,0
9149,2,0,0,1,0,0,0
9150,2,0,0,1,0,0,0
9281,1,0,0,0,1,0,0
9282,2,0,0,0,0.5,0,0.5
9283,2,0,0,0,0.5,0,0.5
9313,2,0,0,0,0,0.5,0.5
9357,2,0,0,0,0.5,0,0.5
9358,1,0,0,0,0,0,1
9359,3,0,0,0,0.333333333333333,0.666666666666667,0
9360,1,0,0,0,0,1,0
9361,7,0,0,0,0.285714285714286,0.571428571428571,0.142857142857143
9362,4,0.25,0,0,0,0.75,0
9363,13,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.307692307692308,0.461538461538462,0
9364,2,0.5,0,0,0,0.5,0
9365,3,0.333333333333333,0,0,0,0.666666666666667,0
9366,3,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0
9367,2,0.5,0,0,0,0.5,0
9369,6,0.166666666666667,0,0.166666666666667,0.166666666666667,0.5,0
9371,4,0,0.25,0,0.5,0.25,0
9372,2,0.5,0.5,0,0,0,0
9373,1,0,0,1,0,0,0
9374,3,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0
9389,4,0.5,0,0,0.25,0,0.25
9390,2,0.5,0.5,0,0,0,0
9391,1,0,1,0,0,0,0
9487,1,0,0,1,0,0,0
9488,2,0.5,0,0.5,0,0,0
9489,2,0.5,0,0.5,0,0,0
9490,2,0.5,0,0.5,0,0,0
9491,1,0,0,1,0,0,0
9526,1,0,0,1,0,0,0
9527,2,0,0,1,0,0,0
9528,2,0,0,1,0,0,0
9529,2,0,0,1,0,0,0
9530,2,0,0,1,0,0,0
9531,2,0,0,1,0,0,0
9532,1,0,0,1,0,0,0
9533,2,0,0,1,0,0,0
9534,2,0,0,1,0,0,0
9535,2,0,0,1,0,0,0
9536,2,0,0,1,0,0,0
9537,2,0,0,1,0,0,0
9538,2,0,0,1,0,0,0
9539,2,0,0,1,0,0,0
9540,2,0,0,1,0,0,0
9541,2,0,0,1,0,0,0
9542,2,0,0,1,0,0,0
9543,2,0,0,1,0,0,0
9544,2,0,0,1,0,0,0
9545,2,0,0,1,0,0,0
9618,1,0,0,0,0,0,1
9622,1,0,0,0,0,0,1
9626,1,0,0,0,1,0,0
9654,1,0,0,0,1,0,0
9674,1,0,0,0,0,0,1
9675,1,0,0,0,0,0,1
9703,1,0,0,0,0,0,1
9704,1,0,0,0,0,0,1
9747,1,0,0,0,0,1,0
9748,3,0,0,0,0.666666666666667,0,0.333333333333333
9750,5,0,0,0.2,0.2,0.4,0.2
9751,3,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333
9753,3,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333
9754,4,0,0,0,0.25,0.75,0
9755,2,0,0,0,0,1,0
9756,6,0.166666666666667,0,0,0.166666666666667,0.666666666666667,0
9757,7,0.142857142857143,0,0,0.285714285714286,0.428571428571429,0.142857142857143
9759,3,0.333333333333333,0,0,0,0.666666666666667,0
9760,3,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0
9761,1,1,0,0,0,0,0
9762,2,0.5,0,0,0,0.5,0
9765,4,0,0.25,0.25,0.5,0,0
9766,2,0,0,0.5,0.5,0,0
9767,2,0,0,0.5,0,0.5,0
9782,1,1,0,0,0,0,0
9783,1,1,0,0,0,0,0
9880,1,0,0,1,0,0,0
9881,2,0.5,0,0.5,0,0,0
9882,2,0.5,0,0.5,0,0,0
9883,2,0.5,0,0.5,0,0,0
9884,1,0,0,1,0,0,0
9900,1,1,0,0,0,0,0
9916,1,0,0,1,0,0,0
9917,1,0,0,1,0,0,0
9918,1,0,0,1,0,0,0
9919,1,0,0,1,0,0,0
9920,2,0,0,1,0,0,0
9921,2,0,0,1,0,0,0
9922,2,0,0,1,0,0,0
9923,2,0,0,1,0,0,0
9924,2,0,0,1,0,0,0
9925,2,0,0,1,0,0,0
9926,2,0,0,1,0,0,0
9927,1,0,0,1,0,0,0
9928,2,0,0,1,0,0,0
9929,2,0,0,1,0,0,0
9930,2,0,0,1,0,0,0
9931,2,0,0,1,0,0,0
9932,2,0,0,1,0,0,0
9933,2,0,0,1,0,0,0
9934,2,0,0,1,0,0,0
9935,2,0,0,1,0,0,0
9936,2,0,0,1,0,0,0
9937,2,0,0,1,0,0,0
9938,2,0,0,1,0,0,0
9939,2,0,0,1,0,0,0
9940,2,0,0,1,0,0,0
9941,2,0,0,1,0,0,0
10011,1,0,0,0,0,0,1
10012,1,0,0,0,0,0,1
10014,1,0,0,0,0,0,1
10015,1,0,0,0,0,0,1
10016,1,0,0,0,0,0,1
10017,1,0,0,0,0,0,1
10020,1,0,0,0,1,0,0
10021,2,0,0,0,0.5,0,0.5
10046,1,0,0,1,0,0,0
10067,1,0,0,0,0,0,1
10068,1,0,0,0,0,0,1
10069,1,0,0,0,0,0,1
10070,1,0,0,0,0,0,1
10071,2,0,0,0,0.5,0,0.5
10072,1,0,0,0,0,0,1
10096,1,0,0,0,0,0,1
10097,2,0,0,0,0,0.5,0.5
10098,1,0,0,0,0,0,1
10100,1,0,0,0,0,1,0
10101,1,0,0,0,0,0,1
10139,1,0,0,0,0,1,0
10143,2,0,0,0,0.5,0,0.5
10144,2,0,0,0,0.5,0,0.5
10146,2,0,0,0,0,0.5,0.5
10150,3,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333
10151,2,0.5,0,0,0.5,0,0
10152,4,0.25,0,0.25,0,0.5,0
10153,3,0.333333333333333,0,0,0,0.666666666666667,0
10154,3,0.333333333333333,0,0,0.333333333333333,0.333333333333333,0
10157,5,0,0.2,0,0.6,0.2,0
10160,5,0,0,0.2,0.4,0.4,0
10161,4,0,0,0.25,0.5,0.25,0
10162,2,0,0,0.5,0.5,0,0
10176,1,1,0,0,0,0,0
10273,2,0.5,0,0.5,0,0,0
10274,2,0.5,0,0.5,0,0,0
10275,3,0.666666666666667,0,0.333333333333333,0,0,0
10276,2,0.5,0,0.5,0,0,0
10277,2,0.5,0,0.5,0,0,0
10284,1,1,0,0,0,0,0
10287,1,1,0,0,0,0,0
10304,1,0,0,1,0,0,0
10309,1,0,0,1,0,0,0
10311,1,0,0,1,0,0,0
10312,2,0,0,1,0,0,0
10313,1,0,0,1,0,0,0
10314,2,0,0,1,0,0,0
10315,2,0,0,1,0,0,0
10316,2,0,0,1,0,0,0
10317,2,0,0,1,0,0,0
10318,2,0,0,1,0,0,0
10319,2,0,0,1,0,0,0
10320,1,0,0,1,0,0,0
10321,1,0,0,1,0,0,0
10322,2,0,0,1,0,0,0
10323,2,0,0,1,0,0,0
10324,2,0,0,1,0,0,0
10325,1,0,0,1,0,0,0
10326,2,0,0,1,0,0,0
10327,2,0,0,1,0,0,0
10328,2,0,0,1,0,0,0
10329,2,0,0,1,0,0,0
10330,2,0,0,1,0,0,0
10331,2,0,0,1,0,0,0
10332,2,0,0,1,0,0,0
10333,2,0,0,1,0,0,0
10334,1,0,0,1,0,0,0
10402,1,0,0,0,0,0,1
10403,1,0,0,0,0,0,1
10404,1,0,0,0,0,0,1
10405,1,0,0,0,0,0,1
10407,1,0,0,0,0,0,1
10408,1,0,0,0,0,0,1
10409,1,0,0,0,0,0,1
10410,1,0,0,0,0,0,1
10411,1,0,0,0,0,0,1
10412,1,0,0,0,1,0,0
10413,2,0,0,0,0.5,0,0.5
10414,1,0,0,0,0,0,1
10415,1,0,0,0,1,0,0
10461,1,0,0,0,0,0,1
10462,1,0,0,0,0,0,1
10463,1,0,0,0,0,0,1
10464,2,0,0,0,0.5,0,0.5
10465,2,0,0,0,0.5,0,0.5
10490,2,0,0,0,0,0.5,0.5
10491,1,0,0,0,0,0,1
10492,1,0,0,0,0,1,0
10493,1,0,0,0,0,1,0
10495,1,0,0,0,0,0,1
10498,1,0,0,0,1,0,0
10499,2,0,0,0,0.5,0,0.5
10500,1,0,0,0,0,0,1
10523,1,0,0,1,0,0,0
10541,2,0,0,0,0,0.5,0.5
10542,1,0,0,0,1,0,0
10543,5,0,0,0.2,0.4,0.2,0.2
10545,1,1,0,0,0,0,0
10546,1,0,0,0,1,0,0
10548,1,0,0,0,1,0,0
10549,1,0,0,0,0,1,0
10550,1,0,0,0,0,1,0
10551,2,0,0,0.5,0.5,0,0
10553,3,0,0,0.333333333333333,0.666666666666667,0,0
10554,4,0,0,0.25,0.25,0.5,0
10555,3,0,0,0.333333333333333,0.666666666666667,0,0
10556,3,0,0,0,0.666666666666667,0.333333333333333,0
10568,2,0.5,0,0,0.5,0,0
10569,2,0.5,0,0.5,0,0,0
10570,3,0.666666666666667,0,0.333333333333333,0,0,0
10571,4,0.5,0,0.25,0.25,0,0
10666,1,0,0,1,0,0,0
10667,1,0,0,1,0,0,0
10668,2,0.5,0,0.5,0,0,0
10669,2,0.5,0,0.5,0,0,0
10670,1,0,0,1,0,0,0
10673,1,1,0,0,0,0,0
10681,1,1,0,0,0,0,0
10700,1,0,0,1,0,0,0
10702,1,0,0,1,0,0,0
10703,1,0,0,1,0,0,0
10704,2,0,0,1,0,0,0
10705,2,0,0,1,0,0,0
10706,2,0,0,1,0,0,0
10707,1,0,0,1,0,0,0
10708,2,0,0,1,0,0,0
10709,2,0,0,1,0,0,0
10710,2,0,0,1,0,0,0
10711,2,0,0,1,0,0,0
10712,1,0,0,1,0,0,0
10713,2,0,0,1,0,0,0
10714,1,0,0,1,0,0,0
10715,1,0,0,1,0,0,0
10716,1,0,0,1,0,0,0
10717,2,0,0,1,0,0,0
10718,1,0,0,1,0,0,0
10719,2,0,0,1,0,0,0
10720,2,0,0,1,0,0,0
10721,2,0,0,1,0,0,0
10722,2,0,0,1,0,0,0
10723,2,0,0,1,0,0,0
10724,2,0,0,1,0,0,0
10725,2,0,0,1,0,0,0
10726,2,0,0,1,0,0,0
10797,1,0,0,0,0,0,1
10798,1,0,0,0,0,0,1
10799,1,0,0,0,0,0,1
10800,1,0,0,0,0,0,1
10801,2,0,0,0,0.5,0,0.5
10802,1,0,0,0,0,0,1
10803,1,0,0,0,0,0,1
10804,1,0,0,0,0,0,1
10807,1,0,0,0,0,0,1
10852,1,0,0,0,0,0,1
10853,1,0,0,0,1,0,0
10854,2,0,0,0,0.5,0,0.5
10855,2,0,0,0,0.5,0,0.5
10856,1,0,0,0,1,0,0
10857,2,0,0,0,0.5,0,0.5
10882,3,0,0,0,0,0.666666666666667,0.333333333333333
10883,2,0,0,0,0,0.5,0.5
10888,2,0,0,0,0.5,0,0.5
10889,2,0,0,0,0.5,0,0.5
10890,2,0,0,0,0.5,0,0.5
10891,2,0,0,0,0.5,0,0.5
10892,2,0,0,0,1,0,0
10895,4,0,0,0,0.75,0,0.25
10896,1,0,0,0,0,0,1
10904,1,0,0,0,0,0,1
10926,1,0,0,0,0,0,1
10927,1,0,0,0,0,0,1
10930,1,0,0,0,0,0,1
10935,6,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667
10937,1,0,0,0,0,0,1
10939,1,0,0,0,0,1,0
10943,1,0,0,0,1,0,0
10945,2,0,0,0.5,0.5,0,0
10947,1,0,0,0,1,0,0
10948,4,0,0,0.25,0.5,0.25,0
10950,3,0,0,0.333333333333333,0.666666666666667,0,0
10951,5,0.2,0,0.2,0.4,0.2,0
10952,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
10953,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
10954,3,0.333333333333333,0,0,0.666666666666667,0,0
10961,1,1,0,0,0,0,0
10962,5,0.4,0,0.2,0.2,0,0.2
10963,4,0.5,0,0.25,0.25,0,0
10964,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
10965,1,0,0,1,0,0,0
10966,1,0,0,1,0,0,0
10967,2,0.5,0,0.5,0,0,0
11059,1,0,0,1,0,0,0
11060,1,0,0,1,0,0,0
11061,2,0.5,0,0.5,0,0,0
11062,2,0.5,0,0.5,0,0,0
11063,1,0,0,1,0,0,0
11068,2,0.5,0,0.5,0,0,0
11069,3,0.666666666666667,0,0.333333333333333,0,0,0
11070,3,0.666666666666667,0,0.333333333333333,0,0,0
11073,2,1,0,0,0,0,0
11074,2,1,0,0,0,0,0
11075,1,1,0,0,0,0,0
11082,2,0.5,0,0.5,0,0,0
11084,1,1,0,0,0,0,0
11090,1,0,0,1,0,0,0
11091,1,0,0,1,0,0,0
11092,1,0,0,1,0,0,0
11093,1,0,0,1,0,0,0
11094,1,0,0,1,0,0,0
11095,1,0,0,1,0,0,0
11096,1,0,0,1,0,0,0
11097,2,0,0,1,0,0,0
11098,2,0,0,1,0,0,0
11099,2,0,0,1,0,0,0
11100,2,0,0,1,0,0,0
11102,2,0,0,1,0,0,0
11103,1,0,0,1,0,0,0
11104,2,0,0,1,0,0,0
11105,1,0,0,1,0,0,0
11106,1,0,0,1,0,0,0
11107,2,0,0,1,0,0,0
11108,1,0,0,1,0,0,0
11109,1,0,0,1,0,0,0
11110,1,0,0,1,0,0,0
11111,1,0,0,1,0,0,0
11112,1,0,0,1,0,0,0
11113,2,0,0,1,0,0,0
11114,2,0,0,1,0,0,0
11115,2,0,0,1,0,0,0
11116,2,0,0,1,0,0,0
11117,2,0,0,1,0,0,0
11118,2,0,0,1,0,0,0
11119,2,0,0,1,0,0,0
11120,2,0,0,1,0,0,0
11124,1,0,0,1,0,0,0
11125,1,0,0,1,0,0,0
11188,1,0,0,0,0,0,1
11196,1,0,0,0,0,0,1
11201,1,0,0,0,0,0,1
11218,1,0,0,0,1,0,0
11223,1,0,0,0,1,0,0
11242,1,0,0,0,1,0,0
11244,2,0,0,0,0.5,0,0.5
11245,1,0,0,0,1,0,0
11246,1,0,0,0,1,0,0
11272,1,0,0,0,0,0,1
11273,1,0,0,0,0,0,1
11274,1,0,0,0,0,0,1
11275,1,0,0,0,0,0,1
11282,1,0,0,0,0,0,1
11283,1,0,0,0,0,0,1
11284,1,0,0,0,0,0,1
11285,1,0,0,0,0,0,1
11286,1,0,0,0,0,0,1
11288,2,0,0,0,1,0,0
11289,2,0,0,0,0.5,0,0.5
11290,1,0,0,0,0,0,1
11295,1,0,0,0,0,0,1
11298,1,0,0,0,0,0,1
11301,1,0,0,0,0,0,1
11313,1,0,0,0,1,0,0
11314,2,0,0,0,1,0,0
11324,1,0,0,0,0,0,1
11330,3,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333
11334,1,0,0,1,0,0,0
11338,1,0,0,1,0,0,0
11339,1,0,0,1,0,0,0
11340,4,0,0,0.25,0.5,0.25,0
11341,2,0,0,0.5,0.5,0,0
11342,5,0.2,0,0.2,0.6,0,0
11344,3,0,0,0.333333333333333,0.666666666666667,0,0
11345,4,0.25,0,0.25,0.5,0,0
11346,4,0.25,0,0.25,0.5,0,0
11347,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
11348,4,0.25,0,0.25,0.5,0,0
11355,1,0,0,0,1,0,0
11356,3,0.666666666666667,0,0,0.333333333333333,0,0
11357,5,0.4,0.2,0.2,0.2,0,0
11358,4,0.5,0,0.25,0.25,0,0
11359,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
11360,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
11361,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
11452,1,0,0,1,0,0,0
11453,1,0,0,1,0,0,0
11454,1,0,0,1,0,0,0
11455,2,0.5,0,0.5,0,0,0
11456,2,0.5,0,0.5,0,0,0
11458,1,1,0,0,0,0,0
11459,1,1,0,0,0,0,0
11461,3,0.666666666666667,0,0.333333333333333,0,0,0
11462,3,0.666666666666667,0,0.333333333333333,0,0,0
11463,3,0.666666666666667,0,0.333333333333333,0,0,0
11466,1,1,0,0,0,0,0
11467,2,1,0,0,0,0,0
11468,1,1,0,0,0,0,0
11469,1,1,0,0,0,0,0
11471,1,1,0,0,0,0,0
11472,1,1,0,0,0,0,0
11474,1,1,0,0,0,0,0
11475,1,1,0,0,0,0,0
11476,1,1,0,0,0,0,0
11483,1,0,0,1,0,0,0
11485,1,0,0,1,0,0,0
11486,1,0,0,1,0,0,0
11487,1,0,0,1,0,0,0
11488,1,0,0,1,0,0,0
11489,2,0,0,1,0,0,0
11490,2,0,0,1,0,0,0
11491,2,0,0,1,0,0,0
11492,2,0,0,1,0,0,0
11493,1,0,0,1,0,0,0
11494,2,0,0,1,0,0,0
11495,1,0,0,1,0,0,0
11496,1,0,0,1,0,0,0
11497,2,0,0,1,0,0,0
11498,1,0,0,1,0,0,0
11500,1,0,0,1,0,0,0
11501,2,0,0,1,0,0,0
11502,1,0,0,1,0,0,0
11503,2,0,0,1,0,0,0
11504,2,0,0,1,0,0,0
11505,2,0,0,1,0,0,0
11506,2,0,0,1,0,0,0
11507,2,0,0,1,0,0,0
11508,2,0,0,1,0,0,0
11509,2,0,0,1,0,0,0
11510,2,0,0,1,0,0,0
11511,2,0,0,1,0,0,0
11512,2,0,0,1,0,0,0
11513,2,0,0,1,0,0,0
11514,2,0,0,1,0,0,0
11515,2,0,0,1,0,0,0
11517,1,0,0,1,0,0,0
11518,1,0,0,1,0,0,0
11519,1,0,0,1,0,0,0
11520,1,0,0,1,0,0,0
11592,1,0,0,0,0,0,1
11593,1,0,0,0,0,0,1
11594,1,0,0,0,0,0,1
11596,1,0,0,0,0,0,1
11608,1,0,0,0,1,0,0
11611,1,0,0,0,1,0,0
11620,1,0,0,0,1,0,0
11622,1,0,0,0,1,0,0
11628,1,0,0,0,0,0,1
11634,1,0,0,0,1,0,0
11635,1,0,0,0,0,0,1
11637,1,0,0,0,1,0,0
11639,1,0,0,0,1,0,0
11674,1,0,0,0,0,0,1
11676,1,0,0,0,0,0,1
11677,1,0,0,0,0,0,1
11681,1,0,0,0,1,0,0
11685,2,0,0,0,0.5,0,0.5
11686,1,0,0,0,0,0,1
11687,1,0,0,0,0,0,1
11688,3,0,0,0,0.666666666666667,0,0.333333333333333
11689,2,0,0,0,0.5,0,0.5
11719,1,0,0,0,0,0,1
11720,4,0,0,0.25,0.25,0.25,0.25
11723,3,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333
11724,1,0,0,0,1,0,0
11725,1,0,0,0,1,0,0
11735,3,0,0,0.333333333333333,0.666666666666667,0,0
11737,2,0,0,0.5,0,0.5,0
11738,2,0,0,0.5,0.5,0,0
11740,4,0.25,0,0.25,0.5,0,0
11741,4,0.25,0,0.25,0.5,0,0
11742,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
11749,3,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
11750,2,0.5,0,0,0.5,0,0
11751,1,0,0,1,0,0,0
11752,1,1,0,0,0,0,0
11753,2,0.5,0,0.5,0,0,0
11846,2,0.5,0,0.5,0,0,0
11847,2,0.5,0,0.5,0,0,0
11848,2,0.5,0,0.5,0,0,0
11849,1,0,0,1,0,0,0
11850,1,1,0,0,0,0,0
11851,1,1,0,0,0,0,0
11852,2,0.5,0,0.5,0,0,0
11853,2,1,0,0,0,0,0
11854,3,0.666666666666667,0,0.333333333333333,0,0,0
11855,3,0.666666666666667,0,0.333333333333333,0,0,0
11856,2,1,0,0,0,0,0
11857,2,1,0,0,0,0,0
11858,1,1,0,0,0,0,0
11859,2,1,0,0,0,0,0
11860,1,1,0,0,0,0,0
11861,2,1,0,0,0,0,0
11862,1,1,0,0,0,0,0
11863,1,1,0,0,0,0,0
11864,1,1,0,0,0,0,0
11865,1,1,0,0,0,0,0
11867,1,1,0,0,0,0,0
11877,1,0,0,1,0,0,0
11878,1,0,0,1,0,0,0
11879,2,0,0,1,0,0,0
11880,2,0,0,1,0,0,0
11881,2,0,0,1,0,0,0
11882,2,0,0,1,0,0,0
11883,2,0,0,1,0,0,0
11884,2,0,0,1,0,0,0
11885,2,0,0,1,0,0,0
11886,2,0,0,1,0,0,0
11887,1,0,0,1,0,0,0
11888,1,0,0,1,0,0,0
11889,1,0,0,1,0,0,0
11890,1,0,0,1,0,0,0
11891,2,0,0,1,0,0,0
11893,1,0,0,1,0,0,0
11894,2,0,0,1,0,0,0
11895,2,0,0,1,0,0,0
11896,2,0,0,1,0,0,0
11897,2,0,0,1,0,0,0
11898,2,0,0,1,0,0,0
11899,2,0,0,1,0,0,0
11900,2,0,0,1,0,0,0
11901,2,0,0,1,0,0,0
11902,2,0,0,1,0,0,0
11903,2,0,0,1,0,0,0
11904,2,0,0,1,0,0,0
11905,2,0,0,1,0,0,0
11906,2,0,0,1,0,0,0
11907,2,0,0,1,0,0,0
11908,2,0,0,1,0,0,0
11909,2,0,0,1,0,0,0
11910,1,0,0,1,0,0,0
11911,1,0,0,1,0,0,0
11912,1,0,0,1,0,0,0
11913,1,0,0,1,0,0,0
11914,1,0,0,1,0,0,0
11915,1,0,0,1,0,0,0
11983,1,0,0,0,0,0,1
11984,1,0,0,0,0,0,1
11985,1,0,0,0,0,0,1
11986,1,0,0,0,0,0,1
12000,1,0,0,0,1,0,0
12022,1,0,0,0,0,0,1
12023,1,0,0,0,0,0,1
12075,1,0,0,0,1,0,0
12115,1,0,0,0,0,0,1
12125,1,0,0,1,0,0,0
